# set	level	rarity	itemId	name
# Generated from the in-game skill guides via ::dumpui sweep, then
# reviewed per skill. Sorted by set then level. Regenerate, do not edit.
FISHING	87	LEGENDARY	32341	Bluefin shoal
FISHING	87	LEGENDARY	13339	Sacred eel
FISHING	90	LEGENDARY	20867	Kyren fish
FISHING	91	LEGENDARY	32349	Marlin shoal
FISHING	99	LEGENDARY	9798	Skillcape
FLETCHING	1	COMMON	6443	15 Arrow shafts (Logs)
FLETCHING	1	COMMON	882	Bronze arrows
FLETCHING	3	COMMON	825	Bronze javelins
FLETCHING	5	COMMON	841	Shortbows
FLETCHING	7	COMMON	4773	Bronze 'brutal' arrows
FLETCHING	9	COMMON	877	Bronze bolts
FLETCHING	9	COMMON	9440	Bronze/wooden crossbows
FLETCHING	10	COMMON	806	Bronze darts
FLETCHING	10	COMMON	839	Longbows
FLETCHING	11	COMMON	879	Opal-tipped bronze bolts
FLETCHING	15	COMMON	6443	30 Arrow shafts (Oak logs)
FLETCHING	15	COMMON	884	Iron arrows
FLETCHING	17	COMMON	826	Iron javelins
FLETCHING	18	COMMON	4778	Iron 'brutal' arrows
FLETCHING	20	UNCOMMON	843	Oak shortbows
FLETCHING	20	UNCOMMON	1521	Oak vale totems
FLETCHING	22	UNCOMMON	807	Iron darts
FLETCHING	24	UNCOMMON	9139	Blurite bolts
FLETCHING	24	UNCOMMON	9442	Blurite/oak crossbows
FLETCHING	25	UNCOMMON	845	Oak longbows
FLETCHING	26	UNCOMMON	9335	Jade-tipped blurite bolts
FLETCHING	27	UNCOMMON	22251	Oak shield
FLETCHING	30	UNCOMMON	6443	45 Arrow shafts (Willow logs)
FLETCHING	30	UNCOMMON	4827	Ogre composite bows
FLETCHING	30	UNCOMMON	886	Steel arrows
FLETCHING	32	UNCOMMON	10158	Kebbit-tipped hunting bolts
FLETCHING	32	UNCOMMON	827	Steel javelins
FLETCHING	33	UNCOMMON	4783	Steel 'brutal' arrows
FLETCHING	35	UNCOMMON	28794	Bone shortbow
FLETCHING	35	UNCOMMON	849	Willow shortbows
FLETCHING	35	UNCOMMON	1519	Willow vale totems
FLETCHING	37	UNCOMMON	808	Steel darts
FLETCHING	38	UNCOMMON	4788	Black 'brutal' arrows
FLETCHING	39	UNCOMMON	9140	Iron bolts
FLETCHING	39	UNCOMMON	9444	Iron/willow crossbows
FLETCHING	40	RARE	1391	Battlestaves
FLETCHING	40	RARE	847	Willow longbows
FLETCHING	41	RARE	880	Pearl-tipped iron bolts
FLETCHING	42	RARE	10159	Long kebbit-tipped hunting bolts
FLETCHING	42	RARE	22254	Willow shield
FLETCHING	43	RARE	9145	Silver bolts
FLETCHING	45	RARE	6443	60 Arrow shafts (Maple logs)
FLETCHING	45	RARE	888	Mithril arrows
FLETCHING	46	RARE	9141	Steel bolts
FLETCHING	46	RARE	9446	Steel/teak crossbows
FLETCHING	47	RARE	19478	Light ballistae
FLETCHING	47	RARE	828	Mithril javelins
FLETCHING	48	RARE	9336	Red topaz-tipped steel bolts
FLETCHING	49	RARE	4793	Mithril 'brutal' arrows
FLETCHING	50	RARE	853	Maple shortbows
FLETCHING	50	RARE	1517	Maple vale totems
FLETCHING	51	RARE	881	Barbed-tipped bolts
FLETCHING	52	RARE	4160	Broad arrows
FLETCHING	52	RARE	809	Mithril darts
FLETCHING	53	RARE	31027	Greenman statue
FLETCHING	54	RARE	9142	Mithril bolts
FLETCHING	54	RARE	9448	Mithril/maple crossbows
FLETCHING	55	RARE	11875	Broad bolts
FLETCHING	55	RARE	851	Maple longbows
FLETCHING	56	RARE	9337	Sapphire-tipped mithril bolts
FLETCHING	57	RARE	22257	Maple shield
FLETCHING	58	RARE	31575	Camphor blowpipe
FLETCHING	58	RARE	9338	Emerald-tipped mithril bolts
FLETCHING	59	RARE	9418	Mithril grapple-tipped bolts
FLETCHING	60	EPIC	6443	75 Arrow shafts (Yew logs)
FLETCHING	60	EPIC	890	Adamant arrows
FLETCHING	60	EPIC	29305	Hunter's spears
FLETCHING	61	EPIC	9143	Adamantite bolts
FLETCHING	61	EPIC	9450	Adamantite/mahogany crossbows
FLETCHING	62	EPIC	4798	Adamant 'brutal' arrows
FLETCHING	62	EPIC	829	Adamant javelins
FLETCHING	62	EPIC	28872	Sunlight bolts
FLETCHING	63	EPIC	9339	Ruby-tipped adamantite bolts
FLETCHING	65	EPIC	9340	Diamond-tipped adamantite bolts
FLETCHING	65	EPIC	857	Yew shortbows
FLETCHING	65	EPIC	1515	Yew vale totems
FLETCHING	67	EPIC	810	Adamant darts
FLETCHING	69	EPIC	9144	Runite bolts
FLETCHING	69	EPIC	9452	Runite/yew crossbows
FLETCHING	70	EPIC	855	Yew longbows
FLETCHING	71	EPIC	9341	Dragonstone-tipped runite bolts
FLETCHING	72	EPIC	19481	Heavy ballistae
FLETCHING	72	EPIC	31579	Ironwood blowpipe
FLETCHING	72	EPIC	28878	Moonlight bolts
FLETCHING	72	EPIC	22260	Yew shield
FLETCHING	73	EPIC	9342	Onyx-tipped runite bolts
FLETCHING	74	EPIC	28991	Atlatl darts
FLETCHING	74	EPIC	29591	Scorching bows
FLETCHING	74	EPIC	28869	Sunlight hunters' crossbow
FLETCHING	75	EPIC	6443	90 Arrow shafts (Magic logs)
FLETCHING	75	EPIC	892	Rune arrows
FLETCHING	76	EPIC	21316	Amethyst broad bolts
FLETCHING	77	EPIC	4803	Rune 'brutal' arrows
FLETCHING	77	EPIC	830	Rune javelins
FLETCHING	78	EPIC	21952	Dragon/magic crossbows
FLETCHING	78	EPIC	12926	Toxic blowpipe
FLETCHING	79	EPIC	31024	Greenman carving
FLETCHING	80	LEGENDARY	861	Magic shortbows
FLETCHING	80	LEGENDARY	1513	Magic vale totems
FLETCHING	81	LEGENDARY	811	Rune darts
FLETCHING	82	LEGENDARY	21326	Amethyst arrows
FLETCHING	84	LEGENDARY	21318	Amethyst javelins
FLETCHING	84	LEGENDARY	21905	Dragon bolts
FLETCHING	84	LEGENDARY	31583	Rosewood blowpipe
FLETCHING	85	LEGENDARY	859	Magic longbows
FLETCHING	85	LEGENDARY	27655	Webweaver bow
FLETCHING	87	LEGENDARY	22263	Magic shield
FLETCHING	90	LEGENDARY	6443	105 Arrow shafts (Redwood logs)
FLETCHING	90	LEGENDARY	25849	Amethyst darts
FLETCHING	90	LEGENDARY	11212	Dragon arrows
FLETCHING	90	LEGENDARY	31049	Redwood hiking staff
FLETCHING	90	LEGENDARY	19669	Redwood vale totems
FLETCHING	92	LEGENDARY	19484	Dragon javelins
FLETCHING	92	LEGENDARY	22266	Redwood shield
FLETCHING	95	LEGENDARY	11230	Dragon darts
FLETCHING	99	LEGENDARY	9783	Skillcape
HERBLORE	3	COMMON	221	Attack potion
HERBLORE	3	COMMON	249	Guam leaf
HERBLORE	3	COMMON	1534	Rogue's purse
HERBLORE	3	COMMON	1526	Snake weed
HERBLORE	4	COMMON	11429	Attack mix
HERBLORE	5	COMMON	235	Anti-poison potion
HERBLORE	5	COMMON	251	Marrentill
HERBLORE	6	COMMON	11433	Antipoison mix
HERBLORE	8	COMMON	1534	Relicym's balm
HERBLORE	9	COMMON	11437	Relicym's mix
HERBLORE	11	COMMON	253	Tarromin
HERBLORE	12	COMMON	225	Strength potion
HERBLORE	14	COMMON	11443	Strength mix
HERBLORE	15	COMMON	592	Serum 207Tarromin & ashes
HERBLORE	19	COMMON	10142	Guam tar
HERBLORE	20	UNCOMMON	255	Harralander
HERBLORE	22	UNCOMMON	21622	Compost potion
HERBLORE	22	UNCOMMON	1550	Guthix balance potion
HERBLORE	22	UNCOMMON	223	Stat restore potion
HERBLORE	24	UNCOMMON	11449	Restore mix
HERBLORE	25	UNCOMMON	257	Ranarr weed
HERBLORE	26	UNCOMMON	1975	Energy potion
HERBLORE	29	UNCOMMON	11453	Energy mix
HERBLORE	30	UNCOMMON	239	Defence potion
HERBLORE	30	UNCOMMON	2998	Toadflax
HERBLORE	31	UNCOMMON	21511	Herbiboar
HERBLORE	31	UNCOMMON	10143	Marrentill tar
HERBLORE	33	UNCOMMON	11457	Defence mix
HERBLORE	34	UNCOMMON	2152	Agility potion
HERBLORE	36	UNCOMMON	9736	Combat potion
HERBLORE	37	UNCOMMON	11461	Agility mix
HERBLORE	38	UNCOMMON	29078	Moonlight Potion
HERBLORE	38	UNCOMMON	231	Prayer restore potion
HERBLORE	39	UNCOMMON	10144	Tarromin tar
HERBLORE	40	RARE	11445	Combat mix
HERBLORE	40	RARE	259	Irit leaf
HERBLORE	42	RARE	11465	Prayer mix
HERBLORE	44	RARE	10145	Harralander tar
HERBLORE	45	RARE	221	Super attack potion
HERBLORE	47	RARE	20916	Elder (-)Golpar & Stinkhorn mushroom
HERBLORE	47	RARE	20940	Kodai (-)Golpar & Endarkened juice
HERBLORE	47	RARE	11469	Super attack mix
HERBLORE	47	RARE	20928	Twisted (-)Golpar & Cicely
HERBLORE	48	RARE	261	Avantoe
HERBLORE	48	RARE	235	Super anti-poison potion
HERBLORE	49	RARE	31712	Anti-odour salt
HERBLORE	50	RARE	231	Fishing potion
HERBLORE	51	RARE	11473	Anti-poison supermix
HERBLORE	52	RARE	20964	Prayer enhance (-)Buchu leaf & Cicely
HERBLORE	52	RARE	20952	Revitalisation (-)Buchu leaf & Stinkhorn mushroom
HERBLORE	52	RARE	2970	Super energy potion
HERBLORE	52	RARE	20976	Xeric's Aid (-)Buchu leaf & Endarkened juice
HERBLORE	53	RARE	11477	Fishing mix
HERBLORE	53	RARE	10109	Hunter potion
HERBLORE	54	RARE	29993	Goading potion
HERBLORE	54	RARE	263	Kwuarm
HERBLORE	55	RARE	28837	Irit tar
HERBLORE	55	RARE	225	Super strength potion
HERBLORE	56	RARE	31569	Haemostatic dressing
HERBLORE	56	RARE	11481	Super energy mix
HERBLORE	57	RARE	9016	Magic essence potion
HERBLORE	58	RARE	13226	Herb Sack
HERBLORE	58	RARE	30097	Huasca
HERBLORE	58	RARE	11517	Hunting mix
HERBLORE	58	RARE	29993	Prayer regeneration potion
HERBLORE	59	RARE	20920	Elder
HERBLORE	59	RARE	20944	Kodai
HERBLORE	59	RARE	3000	Snapdragon
HERBLORE	59	RARE	11485	Super strength mix
HERBLORE	59	RARE	20932	Twisted
HERBLORE	60	EPIC	30014	Alco-augmentator
HERBLORE	60	EPIC	25757	Antipoison (-)Noxifer & Cicely
HERBLORE	60	EPIC	30017	Liplack liquor
HERBLORE	60	EPIC	30011	Mammoth-might mix
HERBLORE	60	EPIC	20988	Overload (-)Noxifer, Elder (-), Twisted (-) & Kodai (-)
HERBLORE	60	EPIC	241	Weapon poison
HERBLORE	61	EPIC	11489	Magic essence mix
HERBLORE	62	EPIC	32357	Super fishing potion
HERBLORE	63	EPIC	30012	Mystic mana amalgam
HERBLORE	63	EPIC	223	Super restore potion
HERBLORE	65	EPIC	265	Cadantine
HERBLORE	65	EPIC	20968	Prayer enhance
HERBLORE	65	EPIC	20956	Revitalisation
HERBLORE	65	EPIC	10937	Sanfew serum
HERBLORE	65	EPIC	20980	Xeric's Aid
HERBLORE	66	EPIC	32360	Extreme energy potion
HERBLORE	66	EPIC	30013	Marley's moonlight
HERBLORE	66	EPIC	239	Super defence potion
HERBLORE	67	EPIC	2481	Lantadyme
HERBLORE	67	EPIC	31708	Super hunter potion
HERBLORE	67	EPIC	11493	Super restore mix
HERBLORE	68	EPIC	6049	Antidote+Coconut milk, toadflax & yew roots
HERBLORE	69	EPIC	241	Anti-firebreath potion
HERBLORE	69	EPIC	30016	Azure aura mix
HERBLORE	70	EPIC	23964	Divine super attack potion
HERBLORE	70	EPIC	23964	Divine super defence potion
HERBLORE	70	EPIC	23964	Divine super strength potion
HERBLORE	70	EPIC	267	Dwarf weed
HERBLORE	70	EPIC	20920	Elder (+)Golpar & Stinkhorn mushroom
HERBLORE	70	EPIC	20944	Kodai (+)Golpar & Endarkened juice
HERBLORE	70	EPIC	20932	Twisted (+)Golpar & Cicely
HERBLORE	71	EPIC	11497	Super defence mix
HERBLORE	72	EPIC	30015	Aqualux amalgam
HERBLORE	72	EPIC	245	Ranging potion
HERBLORE	73	EPIC	6016	Weapon poison(+)Coconut milk, cactus spine & red spiders' eggs
HERBLORE	74	EPIC	11501	Antidote+ mix
HERBLORE	74	EPIC	23964	Divine ranging potion
HERBLORE	75	EPIC	11505	Antifire mix
HERBLORE	75	EPIC	25761	Antipoison
HERBLORE	75	EPIC	30019	Megalite liquid
HERBLORE	75	EPIC	20992	Overload
HERBLORE	75	EPIC	269	Torstol
HERBLORE	76	EPIC	3138	Magic potion
HERBLORE	77	EPIC	3961	Stamina potion
HERBLORE	78	EPIC	30018	Anti-leech lotion
HERBLORE	78	EPIC	23964	Divine magic potion
HERBLORE	78	EPIC	20972	Prayer enhance (+)Buchu leaf & Cicely
HERBLORE	78	EPIC	20960	Revitalisation (+)Buchu leaf & Stinkhorn mushroom
HERBLORE	78	EPIC	20984	Xeric's Aid (+)Buchu leaf & Endarkened juice
HERBLORE	78	EPIC	247	Zamorak brew
HERBLORE	79	EPIC	6051	Antidote++Coconut milk, irit leaf & magic tree roots
HERBLORE	80	LEGENDARY	245	Bastion potion
HERBLORE	80	LEGENDARY	3138	Battlemage potion
HERBLORE	80	LEGENDARY	11509	Ranging mix
HERBLORE	81	LEGENDARY	30020	Mixalot
HERBLORE	81	LEGENDARY	6693	Saradomin brew
HERBLORE	81	LEGENDARY	29996	Secondary Pouch
HERBLORE	81	LEGENDARY	30800	Surge potion
HERBLORE	82	LEGENDARY	6018	Weapon poison(++)Coconut milk, nightshade & poison ivy berries
HERBLORE	83	LEGENDARY	11513	Magic mix
HERBLORE	84	LEGENDARY	3256	Extended antifire potion
HERBLORE	85	LEGENDARY	26368	Ancient brew
HERBLORE	85	LEGENDARY	32360	Extended stamina potion
HERBLORE	85	LEGENDARY	11521	Zamorak mix
HERBLORE	86	LEGENDARY	23964	Divine bastion potion
HERBLORE	86	LEGENDARY	23964	Divine battlemage potion
HERBLORE	86	LEGENDARY	12633	Stamina mix
HERBLORE	87	LEGENDARY	3997	Anti-venom
HERBLORE	88	LEGENDARY	27272	Menaphite remedy
HERBLORE	89	LEGENDARY	31710	Armadyl brew
HERBLORE	90	LEGENDARY	25765	Antipoison (+)Noxifer & Cicely
HERBLORE	90	LEGENDARY	20996	Overload (+)Noxifer, Elder (+), Twisted (+) & Kodai (+)
HERBLORE	90	LEGENDARY	269	Super combat potion
HERBLORE	91	LEGENDARY	11960	Extended antifire mix
HERBLORE	91	LEGENDARY	27616	Forgotten brew
HERBLORE	92	LEGENDARY	26350	Ancient mix
HERBLORE	92	LEGENDARY	21975	Super antifire potion
HERBLORE	94	LEGENDARY	269	Anti-venom+Anti-venom & torstol
HERBLORE	94	LEGENDARY	29784	Extended anti-venom+Anti-venom+ & araxyte venom sack
HERBLORE	97	LEGENDARY	23964	Divine super combat potion
HERBLORE	98	LEGENDARY	3256	Extended super antifires
HERBLORE	98	LEGENDARY	21994	Super antifire mix
HERBLORE	99	LEGENDARY	22221	Extended super antifire mix
HERBLORE	99	LEGENDARY	9774	Skillcape
HITPOINTS	75	EPIC	19550	Enchanted zenyte jewellery
HITPOINTS	90	LEGENDARY	29801	Amulet of Rancour
HITPOINTS	90	LEGENDARY	31106	Confliction gauntlets
HITPOINTS	90	LEGENDARY	33639	Necklace of Rupture
HUNTER	1	COMMON	20870	Chambers of Xeric - Guanic bat
HUNTER	1	COMMON	10053	Common kebbit fur clothing
HUNTER	1	COMMON	9965	Crimson swifts
HUNTER	1	COMMON	10065	Polar kebbit fur clothing
HUNTER	1	COMMON	9953	Polar kebbits
HUNTER	3	COMMON	9954	Common kebbits
HUNTER	4	COMMON	10057	Feldip weasel fur clothing
HUNTER	5	COMMON	9968	Golden warblers
HUNTER	5	COMMON	21512	Normal Birdhouse Trap
HUNTER	7	COMMON	9955	Feldip weasels
HUNTER	9	COMMON	9966	Copper longtails
HUNTER	10	COMMON	10061	Desert devil fur clothing
HUNTER	11	COMMON	9967	Cerulean twitches
HUNTER	13	COMMON	9956	Desert devils
HUNTER	14	COMMON	21515	Oak Birdhouse Trap
HUNTER	15	COMMON	20872	Chambers of Xeric - Prael bat
HUNTER	15	COMMON	9970	Ruby harvest butterflies
HUNTER	17	COMMON	11238	Baby implings
HUNTER	19	COMMON	9969	Tropical wagtails
HUNTER	20	UNCOMMON	29076	Mossy Lizards traps
HUNTER	21	UNCOMMON	31671	Red crabs
HUNTER	22	UNCOMMON	11240	Young implings
HUNTER	23	UNCOMMON	9962	Wild kebbits
HUNTER	24	UNCOMMON	10132	Lucky rabbit foot
HUNTER	24	UNCOMMON	21518	Willow Birdhouse Trap
HUNTER	25	UNCOMMON	9971	Sapphire glacialis butterflies
HUNTER	27	UNCOMMON	10092	Ferrets
HUNTER	27	UNCOMMON	9974	Giant eagles
HUNTER	27	UNCOMMON	9975	White rabbits
HUNTER	28	UNCOMMON	11242	Gourmet implings
HUNTER	28	UNCOMMON	10045	Larupia fur clothing
HUNTER	29	UNCOMMON	10149	Swamp lizards
HUNTER	30	UNCOMMON	20874	Chambers of Xeric - Giral bat
HUNTER	31	UNCOMMON	10045	Spined larupias
HUNTER	33	UNCOMMON	9958	Barb-tailed kebbits
HUNTER	34	UNCOMMON	21521	Teak Birdhouse Trap
HUNTER	35	UNCOMMON	22826	Bluegill
HUNTER	35	UNCOMMON	22816	Cormorant's glove
HUNTER	35	UNCOMMON	9972	Snowy knight butterflies
HUNTER	36	UNCOMMON	11244	Earth implings
HUNTER	37	UNCOMMON	9957	Prickly kebbits
HUNTER	38	UNCOMMON	10051	Graahk hide clothing
HUNTER	39	UNCOMMON	28866	Embertailed jerboa
HUNTER	40	RARE	10069	Spotted capes
HUNTER	41	RARE	10051	Horned graahks
HUNTER	42	RARE	11246	Essence implings
HUNTER	43	RARE	9960	Spotted kebbits
HUNTER	44	RARE	22192	Maple Birdhouse Trap
HUNTER	45	RARE	9973	Black warlock butterflies
HUNTER	45	RARE	20876	Chambers of Xeric - Phluxia bat
HUNTER	47	RARE	10146	Orange salamanders
HUNTER	48	RARE	31674	Blue crabs
HUNTER	49	RARE	22195	Mahogany Birdhouse Trap
HUNTER	49	RARE	9961	Razor-backed kebbits
HUNTER	50	RARE	11248	Eclectic implings
HUNTER	50	RARE	31241	Horn of Plenty
HUNTER	50	RARE	28869	Sunlight hunters' crossbow
HUNTER	51	RARE	22829	Common tench
HUNTER	51	RARE	9959	Sabre-toothed kebbits
HUNTER	52	RARE	10039	Kyatt fur clothing
HUNTER	53	RARE	9976	Chinchompas
HUNTER	54	RARE	10075	Gloves of Silence
HUNTER	55	RARE	10039	Sabre-toothed kyatts
HUNTER	57	RARE	9963	Dark kebbits
HUNTER	57	RARE	28865	Pyre foxes
HUNTER	58	RARE	11250	Nature implings
HUNTER	59	RARE	10147	Red salamanders
HUNTER	59	RARE	22198	Yew Birdhouse Trap
HUNTER	60	EPIC	20878	Chambers of Xeric - Kryket bat
HUNTER	60	EPIC	19556	Maniacal monkeys
HUNTER	60	EPIC	34017	Wyrmscraig Goat Pit
HUNTER	63	EPIC	9977	Red chinchompas
HUNTER	65	EPIC	11252	Magpie implings
HUNTER	65	EPIC	28863	Sunlight moths
HUNTER	66	EPIC	10071	Spottier capes
HUNTER	67	EPIC	10148	Black salamanders
HUNTER	68	EPIC	22832	Mottled eel
HUNTER	69	EPIC	9964	Dashing kebbits
HUNTER	71	EPIC	9952	Imps
HUNTER	72	EPIC	28867	Sunlight antelope
HUNTER	73	EPIC	5091	Black chinchompas
HUNTER	74	EPIC	22201	Magic Birdhouse Trap
HUNTER	74	EPIC	11254	Ninja implings
HUNTER	75	EPIC	20880	Chambers of Xeric - Murng bat
HUNTER	75	EPIC	28864	Moonlight moths
HUNTER	76	EPIC	33825	Letvek
HUNTER	77	EPIC	31677	Rainbow crabs
HUNTER	79	EPIC	28834	Tecu salamanders
HUNTER	80	LEGENDARY	23768	Crystal implings
HUNTER	80	LEGENDARY	21511	Herbiboar
HUNTER	82	LEGENDARY	33824	Stymphikes
HUNTER	83	LEGENDARY	11256	Dragon implings
HUNTER	87	LEGENDARY	22835	Greater siren
HUNTER	89	LEGENDARY	19732	Lucky implings
HUNTER	89	LEGENDARY	22204	Redwood Birdhouse Trap
HUNTER	90	LEGENDARY	20882	Chambers of Xeric - Psykk bat
HUNTER	91	LEGENDARY	28868	Moonlight antelope
HUNTER	99	LEGENDARY	9948	Skillcape
MAGIC	4	COMMON	9236	Opal-tipped crossbow bolts
MAGIC	7	COMMON	9240	Sapphire-tipped crossbow bolts
MAGIC	14	COMMON	9237	Jade-tipped crossbow bolts
MAGIC	20	UNCOMMON	2579	Wizard boots
MAGIC	20	UNCOMMON	13385	Xerician armour
MAGIC	24	UNCOMMON	9238	Pearl-tipped crossbow bolts
MAGIC	27	UNCOMMON	9241	Emerald-tipped crossbow bolts
MAGIC	29	UNCOMMON	9239	Red topaz-tipped crossbow bolts
MAGIC	30	UNCOMMON	1391	Battlestaves
MAGIC	30	UNCOMMON	22370	Bryophyta's staff
MAGIC	40	RARE	20517	Elder chaos druid robes
MAGIC	40	RARE	7399	Enchanted robes
MAGIC	40	RARE	4091	Mystic robes
MAGIC	40	RARE	1405	Mystic staves
MAGIC	40	RARE	20131	Robes of darkness
MAGIC	40	RARE	6139	Skeletal armour
MAGIC	40	RARE	3387	Splitbark armour
MAGIC	42	RARE	8841	Void Knight mace
MAGIC	45	RARE	6908	Beginner wand
MAGIC	49	RARE	9242	Ruby-tipped crossbow bolts
MAGIC	50	RARE	4675	Ancient staff
MAGIC	50	RARE	6910	Apprentice wand
MAGIC	50	RARE	28796	Bone staff
MAGIC	50	RARE	6916	Infinity robes
MAGIC	50	RARE	4170	Slayer's staff
MAGIC	50	RARE	25389	Swampbark armour
MAGIC	50	RARE	30064	Tome of Earth
MAGIC	50	RARE	20714	Tome of Fire
MAGIC	50	RARE	25574	Tome of Water
MAGIC	55	RARE	6912	Teacher wand
MAGIC	57	RARE	9243	Diamond-tipped crossbow bolts
MAGIC	60	EPIC	25404	Bloodbark armour
MAGIC	60	EPIC	2413	God capes
MAGIC	60	EPIC	2416	God staves
MAGIC	60	EPIC	6889	Mage's Book
MAGIC	60	EPIC	6914	Master wand
MAGIC	60	EPIC	22555	Thammaron's Sceptre
MAGIC	60	EPIC	6526	TokTz-Mej-Tal
MAGIC	60	EPIC	30634	Twinflame staff
MAGIC	62	EPIC	28585	Warped sceptre
MAGIC	65	EPIC	10338	3rd Age robes
MAGIC	65	EPIC	12422	3rd Age wand
MAGIC	65	EPIC	12825	Arcane & Spectral spirit shields
MAGIC	65	EPIC	30070	Dragon Hunter wand
MAGIC	65	EPIC	9097	Lunar armour
MAGIC	66	EPIC	21633	Make Ancient Wyvern shield
MAGIC	68	EPIC	9244	Dragonstone-tipped crossbow bolts
MAGIC	70	EPIC	27665	Accursed Sceptre
MAGIC	70	EPIC	4712	Ahrim's robes
MAGIC	70	EPIC	4710	Ahrim's staff
MAGIC	70	EPIC	27624	Ancient sceptre
MAGIC	70	EPIC	24291	Dagon'hai robes
MAGIC	70	EPIC	12002	Occult necklace
MAGIC	70	EPIC	21633	Wield Ancient Wyvern shield
MAGIC	72	EPIC	24422	Nightmare Staff (without orb)
MAGIC	75	EPIC	21021	Ancestral robes
MAGIC	75	EPIC	13235	Eternal boots
MAGIC	75	EPIC	28988	Frostmoon Spear
MAGIC	75	EPIC	29019	Frostmoon robes
MAGIC	75	EPIC	21255	Slayer's staff (e)
MAGIC	75	EPIC	24144	Staff of Balance
MAGIC	75	EPIC	22296	Staff of Light
MAGIC	75	EPIC	11791	Staff of the Dead
MAGIC	75	EPIC	11905	Trident of the Seas
MAGIC	75	EPIC	28264	Upgraded Ancient Sceptre
MAGIC	77	EPIC	29594	Purging staff
MAGIC	78	EPIC	12899	Trident of the Swamp
MAGIC	80	LEGENDARY	25985	Elidinis' Ward
MAGIC	80	LEGENDARY	21006	Kodai Wand
MAGIC	80	LEGENDARY	30759	Soulflame Horn
MAGIC	82	LEGENDARY	24423	Nightmare Staff (with orb)
MAGIC	82	LEGENDARY	22323	Sanguinesti staff
MAGIC	83	LEGENDARY	31113	Eye of Ayak
MAGIC	85	LEGENDARY	27275	Tumeken's Shadow
MAGIC	87	LEGENDARY	9245	Onyx-tipped crossbow bolts
MINING	1	COMMON	1265	Bronze pickaxe
MINING	1	COMMON	434	Clay
MINING	1	COMMON	436	Copper ore
MINING	1	COMMON	1267	Iron pickaxe
MINING	1	COMMON	1436	Rune essence
MINING	1	COMMON	438	Tin ore
MINING	6	COMMON	1269	Steel pickaxe
MINING	10	COMMON	668	Blurite ore
MINING	10	COMMON	3211	Limestone
MINING	10	COMMON	25532	Size-1 stars
MINING	11	COMMON	12297	Black pickaxe
MINING	14	COMMON	25676	Barronite
MINING	15	COMMON	440	Iron ore
MINING	20	UNCOMMON	21343	Mining gloves
MINING	20	UNCOMMON	442	Silver ore
MINING	20	UNCOMMON	25532	Size-2 stars
MINING	21	UNCOMMON	1273	Mithril pickaxe
MINING	22	UNCOMMON	21622	Volcanic ash
MINING	25	UNCOMMON	31716	Lead ore
MINING	30	UNCOMMON	453	Coal
MINING	30	UNCOMMON	12011	Motherlode Mine paydirt
MINING	30	UNCOMMON	7936	Pure essence
MINING	30	UNCOMMON	25532	Size-3 stars
MINING	31	UNCOMMON	1271	Adamant pickaxe
MINING	35	UNCOMMON	6977	Sandstone
MINING	38	UNCOMMON	13445	Dense essence
MINING	40	RARE	1629	Gem rocks
MINING	40	RARE	444	Gold
MINING	40	RARE	25532	Size-4 stars
MINING	41	RARE	29088	Calcified rocks
MINING	41	RARE	23276	Gilded pickaxe
MINING	41	RARE	1275	Rune pickaxe
MINING	42	RARE	13571	Volcanic sulphur
MINING	45	RARE	6983	Granite
MINING	48	RARE	31722	Rubium splinters
MINING	50	RARE	25532	Size-5 stars
MINING	50	RARE	34020	Sunstone
MINING	55	RARE	447	Mithril ore
MINING	55	RARE	21345	Superior mining gloves
MINING	60	EPIC	24704	Daeyalt essence
MINING	60	EPIC	25532	Size-6 stars
MINING	61	EPIC	20014	3rd age pickaxe
MINING	61	EPIC	11920	Dragon pickaxe
MINING	61	EPIC	13243	Infernal pickaxe
MINING	64	EPIC	28591	Tainted essence chunk
MINING	65	EPIC	13356	Lovakite ore
MINING	68	EPIC	31724	Rubium geode
MINING	70	EPIC	449	Adamantite ore
MINING	70	EPIC	21392	Expert mining gloves
MINING	70	EPIC	25532	Size-7 stars
MINING	70	EPIC	1761	Soft clay
MINING	71	EPIC	23680	Crystal pickaxe
MINING	72	EPIC	22603	Basalt
MINING	72	EPIC	22593	Te, Efh & Urt Salts
MINING	74	EPIC	31719	Nickel ore
MINING	75	EPIC	27619	Ancient essence
MINING	78	EPIC	30846	Infernal shale
MINING	80	LEGENDARY	25532	Size-8 stars
MINING	85	LEGENDARY	451	Runite ore
MINING	90	LEGENDARY	25532	Size-9 stars
MINING	92	LEGENDARY	21347	Amethyst
MINING	99	LEGENDARY	9792	Skillcape
PRAYER	1	COMMON	530	Bat bones
PRAYER	1	COMMON	526	Bones
PRAYER	1	COMMON	528	Burnt bones
PRAYER	1	COMMON	3183	Monkey bones
PRAYER	1	COMMON	2859	Wolf bones
PRAYER	1	UNCOMMON	534	Babydragon bones
PRAYER	1	UNCOMMON	28899	Babywyrm bones
PRAYER	1	UNCOMMON	532	Big bones
PRAYER	1	UNCOMMON	3125	Jogre bones
PRAYER	1	UNCOMMON	4812	Zogre bones
PRAYER	1	RARE	536	Dragon bones
PRAYER	1	RARE	31726	Strykewyrm bones
PRAYER	1	RARE	22780	Wyrm bones
PRAYER	1	RARE	6812	Wyvern bones
PRAYER	1	EPIC	22783	Drake bones
